property_id,host_id,country_code,property_type,room_type,price,security_deposit,cleaning_fee,accommodates,bedrooms,beds,bathrooms,number_of_reviews,review_scores_rating
PID_04772,299462,ES,Apartment,Entire home/apt,705,0,60,4,2,3,2,63,92
PID_04773,27536921,US,Apartment,Entire home/apt,165,0,70,3,1,1,1,124,82
PID_04774,27602162,CA,Apartment,Entire home/apt,150,450,60,2,1,1,1,24,96
PID_04775,2620162,US,Condominium,Entire home/apt,300,500,100,2,2,2,1,88,97
PID_04776,27698611,ES,Townhouse,Entire home/apt,135,200,60,10,4,6,4,185,94
PID_04777,5030218,AU,Apartment,Entire home/apt,119,NA,NA,3,1,1,1,11,84
PID_04778,2629713,US,Condominium,Entire home/apt,177,0,140,2,1,1,1,37,95
PID_04779,25514162,TR,Apartment,Entire home/apt,216,NA,120,2,1,1,1,13,92
PID_04780,27636231,TR,Apartment,Private room,127,NA,NA,2,3,1,1,15,96
PID_04781,2248444,TR,Apartment,Entire home/apt,206,791,132,3,1,1,1,44,92
PID_04782,5987148,ES,Apartment,Private room,80,NA,NA,2,1,1,2,0,NA
PID_04783,27841235,BR,Apartment,Entire home/apt,153,1000,NA,2,0,1,1,0,NA
PID_04784,2648876,CA,Townhouse,Entire home/apt,119,200,25,6,4,4,2,5,100
PID_04785,27995861,CA,Apartment,Shared room,576,NA,NA,2,1,1,1,0,NA
PID_04786,28012645,ES,Apartment,Private room,60,100,20,3,2,3,1,265,95
PID_04787,15596303,CA,Apartment,Private room,30,NA,NA,2,1,1,1,0,NA
PID_04788,9122792,ES,Apartment,Private room,30,0,0,2,1,1,1,91,95
PID_04789,5768957,US,Apartment,Entire home/apt,169,1000,85,4,1,2,1,127,99
PID_04790,27813383,US,Loft,Entire home/apt,136,250,60,2,0,0,1,43,97
PID_04791,53657,US,House,Entire home/apt,189,500,159,4,2,2,1,61,98
PID_04792,28255422,US,Apartment,Entire home/apt,151,95,120,2,1,1,1,12,92
PID_04793,10408787,HK,Apartment,Private room,550,2000,NA,2,1,1,1,23,95
PID_04794,27773646,HK,Hostel,Private room,353,NA,NA,2,1,1,1,6,64
PID_04795,28274939,US,Apartment,Private room,72,1300,101,2,1,1,1,0,NA
PID_04796,28218204,TR,House,Entire home/apt,395,NA,NA,4,1,2,1,9,83
PID_04797,2679225,HK,Apartment,Entire home/apt,754,1000,300,2,0,1,1,2,80
PID_04798,21076284,AU,House,Entire home/apt,240,350,90,4,2,2,1,6,100
PID_04799,27433447,US,Condominium,Entire home/apt,147,200,150,4,1,1,1,142,95
PID_04800,1980038,AU,Apartment,Entire home/apt,100,500,30,2,1,2,1,21,85
PID_04801,28369495,CA,Apartment,Entire home/apt,50,NA,NA,2,0,1,1,6,97
PID_04802,9821857,AU,Apartment,Entire home/apt,250,500,50,2,2,1,1,12,96
PID_04803,28548893,CA,House,Private room,50,NA,NA,2,1,1,2,6,83
PID_04804,28587936,AU,Apartment,Entire home/apt,200,1000,150,2,1,1,1,5,92
PID_04805,2712998,US,Apartment,Entire home/apt,300,300,100,3,1,2,1,37,89
PID_04806,28770102,AU,Apartment,Private room,70,0,30,2,1,1,1,43,99
PID_04807,28375315,TR,Apartment,Entire home/apt,121,NA,132,7,2,4,1,4,95
PID_04808,28338055,BR,Apartment,Entire home/apt,101,NA,180,4,1,2,1,1,100
PID_04809,10739456,TR,Apartment,Private room,591,NA,NA,2,1,1,1,1,100
PID_04810,2731976,TR,Apartment,Entire home/apt,243,NA,NA,6,2,4,1,246,96
PID_04811,263414,US,Apartment,Entire home/apt,199,150,80,2,1,1,1,122,96
PID_04812,15325507,TR,Loft,Entire home/apt,385,893,NA,3,1,1,1,24,97
PID_04813,28929274,CA,Apartment,Entire home/apt,75,NA,NA,2,1,1,1,0,NA
PID_04814,11957095,AU,Cabin,Entire home/apt,129,NA,35,2,0,1,1,124,97
PID_04815,20633978,AU,Apartment,Entire home/apt,138,0,125,2,1,1,1,48,99
PID_04816,29117771,CA,Apartment,Entire home/apt,156,200,80,6,2,3,1.5,11,98
PID_04817,12243051,CA,Apartment,Entire home/apt,67,400,85,4,1,2,1,14,86
PID_04818,25809048,US,Apartment,Entire home/apt,97,150,95,3,0,2,1,96,88
PID_04819,28536784,CA,Apartment,Entire home/apt,81,200,25,2,1,1,1,0,NA
PID_04820,2686177,PT,Apartment,Entire home/apt,115,0,0,6,2,5,2,25,90
PID_04821,29153757,ES,Apartment,Private room,55,100,15,2,1,1,1,94,98
PID_04822,10496350,US,House,Entire home/apt,1000,5000,850,6,3,3,3,4,100
PID_04823,16271205,AU,Apartment,Entire home/apt,151,NA,80,2,1,1,1,3,100
PID_04824,2776511,BR,Apartment,Private room,101,500,150,2,1,2,2,17,86
PID_04825,2776511,BR,Apartment,Private room,201,450,150,2,1,2,1,21,94
PID_04826,28966470,PT,Serviced apartment,Private room,30,0,25,2,1,1,1,56,95
PID_04827,15809545,PT,Serviced apartment,Entire home/apt,65,NA,10,2,1,1,1,19,96
PID_04828,29616226,AU,House,Entire home/apt,350,1000,80,5,3,3,1.5,102,92
PID_04829,2812007,PT,Apartment,Entire home/apt,39,0,35,8,3,5,2,166,96
PID_04830,18005238,TR,Loft,Entire home/apt,290,NA,NA,3,1,2,1,10,82
PID_04831,6504006,HK,Apartment,Entire home/apt,1382,4000,1200,4,3,4,1,7,97
PID_04832,2791501,BR,Apartment,Entire home/apt,187,373,168,4,1,3,1,6,92
PID_04833,2846792,HK,Guesthouse,Shared room,181,NA,NA,8,1,8,3,19,93
PID_04834,2822805,US,Apartment,Private room,58,400,40,1,1,1,1.5,40,94
PID_04835,1016614,CA,Apartment,Entire home/apt,68,500,65,4,1,1,1,6,90
PID_04836,27370260,TR,Bed and breakfast,Private room,100,NA,100,1,1,1,1,0,NA
PID_04837,2797172,TR,House,Private room,359,NA,NA,2,1,1,1,2,100
PID_04838,1560268,AU,Loft,Entire home/apt,149,300,85,2,1,1,1,181,97
PID_04839,2838878,PT,House,Entire home/apt,100,300,25,8,4,4,3,28,94
PID_04840,2845579,US,House,Private room,75,NA,50,2,1,1,1,155,92
PID_04841,12484957,US,Apartment,Entire home/apt,260,200,90,3,1,4,1,112,94
PID_04842,16042692,BR,Serviced apartment,Entire home/apt,250,NA,150,4,1,2,1,36,98
PID_04843,2660281,ES,Apartment,Entire home/apt,175,300,80,11,4,7,2.5,273,97
PID_04844,10077664,CA,Loft,Entire home/apt,101,1500,60,4,1,2,1,0,NA
PID_04845,27863944,AU,Apartment,Entire home/apt,100,NA,100,4,2,2,1,0,NA
PID_04846,21580320,TR,Apartment,Private room,100,NA,NA,1,1,1,1,0,NA
PID_04847,30378196,US,Apartment,Entire home/apt,120,1000,75,2,1,1,1,27,99
PID_04848,28943398,AU,Apartment,Entire home/apt,149,171,135,5,2,2,1,7,89
PID_04849,6166925,TR,Apartment,Private room,84,0,89,2,1,1,1,23,99
PID_04850,283136,US,House,Private room,89,200,50,2,1,1,0,91,96
PID_04851,2818021,US,Apartment,Entire home/apt,96,0,62,2,1,1,1,212,90
PID_04852,7044418,AU,Apartment,Entire home/apt,185,0,89,2,1,1,1,83,98
PID_04853,1177497,US,House,Private room,259,0,20,2,1,1,1,89,99
PID_04854,30430827,US,Apartment,Private room,70,NA,20,2,1,1,1,134,93
PID_04855,2553762,ES,Apartment,Private room,26,170,20,1,1,1,1,56,93
PID_04856,30840946,TR,Apartment,Private room,100,NA,NA,2,1,2,1,0,NA
PID_04857,23682529,US,Condominium,Entire home/apt,114,NA,70,2,0,1,1,161,94
PID_04858,31041653,PT,Apartment,Entire home/apt,120,500,50,5,2,4,2,18,89
PID_04859,28920627,US,House,Entire home/apt,500,500,250,6,2,3,2,23,97
PID_04860,2960326,US,Apartment,Entire home/apt,500,NA,NA,4,2,2,2,231,94
PID_04861,1761087,US,Apartment,Entire home/apt,115,150,110,4,1,1,1,152,96
PID_04862,2962322,PT,Apartment,Entire home/apt,66,NA,NA,2,1,1,1,32,90
PID_04863,2805371,AU,Apartment,Entire home/apt,129,NA,50,2,1,1,1,159,94
PID_04864,31169881,PT,Apartment,Private room,45,100,15,2,1,1,2,11,87
PID_04865,31181046,US,House,Private room,85,0,55,2,1,1,1.5,141,97
PID_04866,31183808,CA,Apartment,Entire home/apt,21,NA,NA,2,1,1,1,7,89
PID_04867,31188293,US,Guest suite,Entire home/apt,159,200,150,5,2,3,1,123,95
PID_04868,3372156,US,Apartment,Private room,125,150,50,1,1,1,1,2,90
PID_04869,2881,US,Apartment,Private room,65,0,29,2,1,1,1.5,258,95
PID_04870,177724,US,Apartment,Entire home/apt,200,NA,50,2,1,2,1,17,92
PID_04871,31317422,AU,Apartment,Private room,124,0,50,2,1,1,1,18,92
PID_04872,6632410,AU,House,Entire home/apt,395,1000,150,4,3,3,1,3,87
PID_04873,31380614,AU,Apartment,Private room,115,0,20,1,1,1,1,70,99
PID_04874,31426998,AU,Apartment,Private room,100,300,NA,2,1,1,1,3,100
PID_04875,31477675,US,Apartment,Entire home/apt,341,500,99,6,3,3,1,124,94
PID_04876,31491209,AU,House,Entire home/apt,751,1000,250,5,3,3,2.5,3,100
PID_04877,27513196,TR,Apartment,Entire home/apt,395,1055,211,2,1,1,1,13,100
PID_04878,20491104,HK,Apartment,Private room,251,NA,NA,2,1,1,1,1,20
PID_04879,3013911,US,Condominium,Entire home/apt,143,300,140,7,3,5,2,2,100
PID_04880,21907588,TR,Boutique hotel,Private room,100,0,0,2,1,1,1,13,91
PID_04881,6230173,US,Apartment,Entire home/apt,200,NA,NA,2,1,1,1,30,98
PID_04882,22976736,TR,Apartment,Entire home/apt,749,0,0,7,2,3,2,151,98
PID_04883,2992042,US,Townhouse,Entire home/apt,198,500,150,5,2,2,1.5,92,97
PID_04884,25115999,US,Cottage,Entire home/apt,95,NA,50,4,2,3,1,149,97
PID_04885,25646950,CA,Apartment,Entire home/apt,60,300,100,2,0,1,1,38,96
PID_04886,1475015,US,Apartment,Entire home/apt,130,500,NA,5,2,2,1,2,90
PID_04887,31852295,CA,Apartment,Entire home/apt,40,NA,25,2,1,1,1,5,87
PID_04888,31867067,PT,Bed and breakfast,Private room,85,NA,NA,2,1,2,1,1,100
PID_04889,1943161,US,Apartment,Entire home/apt,97,NA,50,8,2,6,1,52,91
PID_04890,18366206,HK,House,Entire home/apt,7002,8000,1000,4,2,3,2,15,94
PID_04891,13776330,ES,Apartment,Entire home/apt,85,100,45,2,1,1,1,152,96
PID_04892,32016875,AU,House,Entire home/apt,198,NA,50,6,3,3,2,57,99
PID_04893,32018795,US,Apartment,Private room,32,NA,NA,2,1,1,1,0,NA
PID_04894,14318669,US,Apartment,Entire home/apt,210,400,110,4,2,2,1,44,96
PID_04895,2173007,US,Condominium,Entire home/apt,179,NA,50,2,1,1,1,65,97
PID_04896,1893978,ES,Apartment,Private room,55,200,25,3,1,1,1,147,95
PID_04897,6530888,CA,Apartment,Entire home/apt,54,NA,50,4,1,2,1,62,95
PID_04898,4399722,AU,House,Private room,55,0,40,2,1,1,2,60,86
PID_04899,32221868,TR,Apartment,Entire home/apt,269,NA,NA,2,1,1,1,14,96
PID_04900,16970067,US,Apartment,Private room,105,NA,NA,2,1,1,2,0,NA
PID_04901,150832,US,Condominium,Entire home/apt,150,NA,85,2,1,1,1,95,94
PID_04902,32300153,CA,Apartment,Entire home/apt,70,NA,NA,4,0,2,1,2,NA
PID_04903,32307777,AU,Apartment,Entire home/apt,115,NA,70,2,1,1,1,1,NA
PID_04904,21162893,PT,Apartment,Private room,39,NA,NA,1,1,1,2,0,NA
PID_04905,32363834,TR,Apartment,Private room,849,NA,NA,1,1,1,1,0,NA
PID_04906,28585183,US,Condominium,Entire home/apt,229,300,125,6,2,4,1,108,90
PID_04907,24787952,TR,Aparthotel,Private room,295,0,0,3,1,2,1,10,88
PID_04908,2752894,CA,Apartment,Entire home/apt,55,NA,35,2,2,2,2,0,NA
PID_04909,27428499,US,Apartment,Entire home/apt,190,NA,20,2,1,1,1,1,80
PID_04910,32479008,US,Apartment,Entire home/apt,150,500,100,4,0,2,1,36,93
PID_04911,32511351,CA,Apartment,Entire home/apt,98,200,40,2,1,1,1,6,80
PID_04912,29757618,US,Condominium,Entire home/apt,99,0,100,4,2,2,1.5,62,94
PID_04913,405555,US,Apartment,Entire home/apt,230,500,100,2,0,1,1,1,100
PID_04914,1190853,US,Apartment,Private room,95,0,45,4,1,1,1.5,226,95
PID_04915,32557006,TR,Apartment,Private room,58,NA,NA,1,1,1,1,2,100
PID_04916,32561992,TR,Apartment,Entire home/apt,1313,NA,NA,8,3,4,1.5,0,NA
PID_04917,9524360,US,Apartment,Entire home/apt,150,NA,75,2,1,1,1,120,95
PID_04918,25915648,US,Condominium,Private room,33,0,8,2,1,1,1,128,90
PID_04919,14132136,US,Apartment,Private room,80,NA,15,2,1,1,1,90,85
PID_04920,7751332,TR,Apartment,Private room,47,NA,NA,3,1,2,1,0,NA
PID_04921,31567000,ES,Apartment,Private room,42,0,10,2,1,2,1.5,2,NA
PID_04922,32628381,CA,Apartment,Private room,35,NA,NA,2,1,1,1,5,85
PID_04923,41612,US,House,Private room,45,NA,70,2,1,1,1,0,NA
PID_04924,32667143,PT,Apartment,Entire home/apt,45,NA,NA,5,2,5,2,9,89
PID_04925,32694123,TR,Apartment,Private room,53,NA,NA,1,1,1,1,4,100
PID_04926,15111003,US,House,Entire home/apt,480,250,300,6,3,4,2.5,10,100
PID_04927,32718590,AU,Guest suite,Entire home/apt,90,NA,20,2,1,1,1,143,96
PID_04928,32724101,AU,House,Private room,68,NA,NA,2,1,1,1.5,2,90
PID_04929,20451969,US,Apartment,Private room,46,NA,25,1,1,1,1,0,NA
PID_04930,32778191,US,Apartment,Entire home/apt,265,200,200,6,2,2,2,27,99
PID_04931,32828070,CA,Apartment,Private room,55,NA,NA,2,1,1,1,0,NA
PID_04932,32845702,TR,House,Entire home/apt,121,NA,NA,3,1,3,1,0,NA
PID_04933,32683315,BR,Apartment,Entire home/apt,451,300,100,6,3,5,2,40,95
PID_04934,28675338,ES,Apartment,Private room,35,0,10,1,1,1,1,26,93
PID_04935,13451939,US,Apartment,Entire home/apt,132,NA,60,3,1,2,1,111,98
PID_04936,1231888,US,Apartment,Private room,70,NA,NA,1,1,1,1,1,60
PID_04937,4194894,US,Apartment,Entire home/apt,295,250,100,4,2,2,1,89,96
PID_04938,19904371,US,Apartment,Entire home/apt,500,NA,150,4,3,3,1.5,3,87
PID_04939,31788834,TR,Apartment,Entire home/apt,301,NA,90,2,1,1,1,3,93
PID_04940,1442950,CA,Apartment,Entire home/apt,90,0,40,6,2,3,1,56,98
PID_04941,33111205,AU,Apartment,Entire home/apt,350,1000,110,4,2,2,1.5,2,90
PID_04942,20156894,US,Apartment,Private room,95,200,50,2,1,1,1,20,94
PID_04943,26592508,US,House,Private room,99,NA,30,2,1,1,1.5,10,100
PID_04944,18762837,US,Apartment,Entire home/apt,130,NA,35,1,0,1,1,3,73
PID_04945,16013081,CA,Apartment,Entire home/apt,95,NA,NA,5,2,2,1,1,60
PID_04946,3320288,US,Apartment,Entire home/apt,75,NA,25,2,1,1,1,48,93
PID_04947,22283266,AU,Bungalow,Private room,65,0,0,2,1,1,2,29,97
PID_04948,3710200,US,Apartment,Entire home/apt,165,150,100,2,1,1,1,0,NA
PID_04949,33234599,US,Apartment,Private room,64,NA,NA,1,1,1,1,4,100
PID_04950,10693680,ES,Apartment,Entire home/apt,50,NA,75,4,1,2,1,24,90
PID_04951,4906099,ES,Serviced apartment,Entire home/apt,125,300,60,6,3,6,2,103,87
PID_04952,31559815,AU,House,Private room,80,200,NA,2,1,1,1,20,96
PID_04953,114590,US,Apartment,Entire home/apt,160,200,100,6,2,3,1,4,95
PID_04954,28504504,PT,Apartment,Entire home/apt,80,0,20,6,2,3,1,2,80
PID_04955,33482753,ES,Apartment,Private room,27,NA,10,1,1,1,0.5,150,92
PID_04956,2680820,US,House,Entire home/apt,105,NA,NA,5,1,8,1,183,94
PID_04957,33537768,AU,Apartment,Private room,100,250,NA,2,1,1,1,0,NA
PID_04958,6811924,HK,Apartment,Entire home/apt,746,1570,275,2,1,1,1,8,83
PID_04959,241559,US,Apartment,Entire home/apt,145,500,65,2,1,1,1,195,94
PID_04960,33583070,CA,Apartment,Private room,50,NA,NA,2,1,1,1,3,93
PID_04961,602813,AU,Cottage,Entire home/apt,148,500,99,7,3,5,2,3,93
PID_04962,28388457,ES,Apartment,Entire home/apt,300,300,60,6,2,4,1,3,80
PID_04963,3224671,ES,Apartment,Entire home/apt,45,0,80,2,1,1,1,9,98
PID_04964,33656195,TR,Apartment,Private room,74,0,50,4,1,2,1,7,100
PID_04965,33725070,HK,House,Private room,801,1000,100,4,2,2,2,91,96
PID_04966,11943389,CA,Apartment,Entire home/apt,68,0,50,2,1,1,1,44,98
PID_04967,3100059,TR,Apartment,Private room,891,NA,179,2,1,2,1,7,100
PID_04968,1871609,US,Apartment,Entire home/apt,105,500,85,2,1,1,1,31,95
PID_04969,13528987,TR,Loft,Entire home/apt,179,NA,NA,2,1,1,1,27,84
PID_04970,7515449,TR,Bed and breakfast,Private room,685,NA,NA,5,1,5,1,0,NA
PID_04971,13528987,TR,Apartment,Private room,142,NA,NA,2,1,1,1,18,93
PID_04972,34032674,TR,Bed and breakfast,Private room,395,NA,NA,6,1,6,1,0,NA
PID_04973,5367548,AU,Apartment,Private room,60,0,55,2,1,1,1,5,100
PID_04974,4345949,HK,Apartment,Entire home/apt,652,2000,180,2,0,1,1,29,84
PID_04975,3277162,AU,Apartment,Private room,43,NA,NA,2,1,1,1,312,95
PID_04976,31297800,US,Condominium,Entire home/apt,834,NA,284,6,2,3,3,2,100
PID_04977,6036222,ES,Apartment,Private room,45,250,25,2,1,1,1,2,80
PID_04978,8612689,TR,Apartment,Private room,63,NA,NA,2,1,1,1,1,100
PID_04979,7155183,US,Apartment,Entire home/apt,115,NA,NA,2,1,1,1,1,80
PID_04980,34213482,ES,Apartment,Private room,23,150,15,2,1,1,1,3,100
PID_04981,1544215,BR,Apartment,Entire home/apt,201,380,150,4,2,2,1.5,101,95
PID_04982,34381361,CA,Apartment,Entire home/apt,63,NA,NA,2,1,1,1,1,80
PID_04983,23237034,PT,House,Private room,13,0,5,1,1,1,3,25,89
PID_04984,5180021,CA,Apartment,Entire home/apt,93,500,55,4,2,2,1,110,98
PID_04985,34539724,PT,House,Entire home/apt,35,250,20,4,2,2,1,166,94
PID_04986,3332623,US,Condominium,Entire home/apt,175,200,145,4,1,1,1,155,98
PID_04987,18725893,HK,Apartment,Entire home/apt,809,1000,150,4,2,2,1,129,89
PID_04988,23152983,US,Apartment,Entire home/apt,150,500,85,2,1,0,1,3,100
PID_04989,34595916,US,Apartment,Entire home/apt,84,250,50,2,1,1,1,148,93
PID_04990,10600177,BR,Apartment,Entire home/apt,179,4000,120,4,1,2,1,9,87
PID_04991,466302,TR,Apartment,Private room,69,527,105,2,1,1,1,0,NA
PID_04992,1330264,TR,Bed and breakfast,Private room,121,NA,NA,1,1,1,NA,0,NA
PID_04993,34682013,TR,House,Entire home/apt,221,NA,50,4,2,2,0,0,NA
PID_04994,2541656,TR,Apartment,Private room,58,NA,NA,1,1,1,1,4,87
PID_04995,34706938,HK,Apartment,Private room,400,NA,NA,1,1,1,1,0,NA
PID_04996,2463670,PT,Apartment,Entire home/apt,37,NA,20,2,1,2,1,180,89
PID_04997,2537524,BR,Apartment,Private room,97,300,40,2,1,1,1,45,94
PID_04998,34882881,TR,Townhouse,Private room,200,NA,NA,2,1,2,1,0,NA
PID_04999,1442539,HK,Apartment,Entire home/apt,699,NA,NA,3,1,1,1,0,NA
PID_05000,33380091,US,House,Entire home/apt,238,NA,199,6,1,2,1,0,NA
PID_05001,1771300,BR,Guest suite,Entire home/apt,347,0,100,2,1,1,1,2,90
PID_05002,582444,PT,Apartment,Entire home/apt,120,200,0,6,2,4,2.5,32,93
PID_05003,16437254,US,Apartment,Entire home/apt,175,NA,NA,6,3,3,1,0,NA
PID_05004,34913685,CA,Condominium,Entire home/apt,82,0,37,2,1,1,1,134,99
PID_05005,17847720,CA,Apartment,Entire home/apt,44,200,NA,2,1,1,1,0,NA
PID_05006,34993731,ES,Apartment,Private room,35,NA,15,2,1,1,2,38,92
PID_05007,31297800,US,Condominium,Entire home/apt,540,NA,284,5,2,2,3,2,100
PID_05008,20875162,TR,Apartment,Private room,79,NA,80,2,1,1,1,1,100
PID_05009,6059845,CA,Apartment,Private room,101,NA,NA,2,1,1,1,0,NA
PID_05010,35373929,ES,Apartment,Private room,35,100,NA,2,1,1,1,11,84
PID_05011,23190372,US,Condominium,Entire home/apt,169,300,150,7,2,3,2,71,95
PID_05012,34642523,HK,Apartment,Private room,228,NA,NA,1,1,1,1,36,89
PID_05013,35465186,TR,Apartment,Private room,105,NA,NA,2,1,2,1,6,83
PID_05014,3447779,ES,Apartment,Private room,48,0,15,2,1,1,1,52,95
PID_05015,11109524,BR,Loft,Entire home/apt,138,1000,185,4,0,3,1,43,96
PID_05016,35523700,AU,House,Private room,80,200,25,2,1,1,1,46,97
PID_05017,35524316,US,Apartment,Private room,155,NA,20,2,1,1,1,155,92
PID_05018,35524316,US,Apartment,Private room,245,NA,20,4,1,2,1,146,93
PID_05019,7161707,TR,Apartment,Entire home/apt,654,NA,268,4,1,2,1,19,96
PID_05020,31706363,TR,Apartment,Private room,63,300,110,1,1,1,1,0,NA
PID_05021,22062164,ES,Apartment,Private room,35,150,18,2,1,1,1,9,82
PID_05022,35674041,AU,House,Entire home/apt,350,NA,NA,5,3,4,2,0,NA
PID_05023,35108303,HK,Apartment,Entire home/apt,298,0,150,6,3,3,1,5,75
PID_05024,35821827,PT,Apartment,Entire home/apt,56,250,20,8,3,6,1,239,92
PID_05025,35829854,US,Apartment,Private room,135,NA,NA,2,1,1,1,6,97
PID_05026,35861583,HK,Bed and breakfast,Private room,801,NA,NA,4,1,3,1,2,60
PID_05027,3495738,HK,Condominium,Entire home/apt,1162,1963,416,7,2,3,1,102,94
PID_05028,31174527,PT,Townhouse,Entire home/apt,120,NA,NA,6,3,4,3.5,236,94
PID_05029,16241126,PT,Apartment,Entire home/apt,85,200,20,4,2,3,1,137,97
PID_05030,3079734,TR,Bed and breakfast,Shared room,717,NA,NA,2,1,1,NA,0,NA
PID_05031,27917181,TR,Bed and breakfast,Private room,417,NA,NA,2,1,1,1,0,NA
PID_05032,72773,US,Apartment,Private room,100,500,75,1,1,1,1,42,99
PID_05033,34386367,US,Resort,Private room,345,1000,300,8,2,4,3,4,100
PID_05034,36178432,AU,House,Entire home/apt,300,NA,NA,4,2,2,1,0,NA
PID_05035,1974786,US,Loft,Entire home/apt,150,300,50,4,1,1,1,1,100
PID_05036,3413189,BR,Apartment,Entire home/apt,895,500,150,6,3,5,2,2,100
PID_05037,32368346,BR,Apartment,Private room,101,407,20,2,1,1,1,13,92
PID_05038,36292737,CA,Apartment,Entire home/apt,129,NA,10,6,3,4,1,1,100
PID_05039,32767789,US,Apartment,Private room,60,NA,NA,1,1,1,1,0,NA
PID_05040,6830436,HK,Apartment,Entire home/apt,1201,NA,NA,3,2,2,2,3,100
PID_05041,36268451,TR,Apartment,Private room,105,NA,NA,1,1,1,1,24,93
PID_05042,36417221,CA,Apartment,Entire home/apt,86,200,60,5,3,3,1,2,70
PID_05043,1443121,US,Apartment,Entire home/apt,105,NA,50,3,1,1,1,90,85
PID_05044,36489857,US,Apartment,Shared room,85,NA,100,2,1,2,1,29,86
PID_05045,21803081,US,Apartment,Private room,55,100,NA,2,1,1,2,2,90
PID_05046,13698410,US,Apartment,Private room,80,NA,NA,2,1,1,1,12,100
PID_05047,34386367,US,Resort,Private room,295,1000,260,4,1,2,2,2,100
PID_05048,687062,US,Apartment,Private room,65,0,14,2,1,1,1,126,93
PID_05049,10271586,CA,Apartment,Entire home/apt,82,NA,NA,2,1,1,1,0,NA
PID_05050,36626361,HK,Apartment,Entire home/apt,495,NA,150,3,1,1,1,0,NA
PID_05051,36650631,US,Apartment,Entire home/apt,300,NA,NA,6,3,3,1,0,NA
PID_05052,352445,US,House,Entire home/apt,66,100,100,4,1,2,1,115,98
PID_05053,17069461,TR,Apartment,Entire home/apt,285,NA,107,4,1,4,1.5,0,NA
PID_05054,36664445,TR,Apartment,Private room,158,NA,NA,2,1,2,1,0,NA
PID_05055,36710224,CA,Apartment,Private room,40,NA,15,2,1,1,1,6,97
PID_05056,36741806,US,House,Private room,40,NA,25,4,1,3,1,91,98
PID_05057,22703304,TR,Apartment,Entire home/apt,359,NA,NA,10,4,7,2,4,65
PID_05058,34908118,US,Apartment,Entire home/apt,100,NA,NA,2,1,1,1,5,84
PID_05059,7651357,US,Apartment,Private room,48,0,8,2,0,1,1,55,96
PID_05060,34942523,US,Apartment,Entire home/apt,125,200,75,4,1,2,1,153,95
PID_05061,37066714,PT,Apartment,Entire home/apt,80,NA,20,6,2,3,1,113,88
PID_05062,85234,US,Apartment,Entire home/apt,110,150,85,4,0,3,1,141,98
PID_05063,37116214,TR,Apartment,Entire home/apt,627,NA,NA,4,3,3,1,0,NA
PID_05064,29895908,US,House,Entire home/apt,550,1000,350,10,4,5,3,14,96
PID_05065,37214339,TR,Apartment,Private room,90,NA,NA,2,1,1,1,0,NA
PID_05066,37249350,PT,Apartment,Entire home/apt,60,300,35,6,3,3,3,142,97
PID_05067,37256846,CA,Apartment,Entire home/apt,75,400,100,4,2,3,1,2,80
PID_05068,37259762,US,Hotel,Private room,87,NA,50,2,0,1,1,108,94
PID_05069,3660872,CA,Apartment,Entire home/apt,200,500,50,6,2,4,1,0,NA
PID_05070,20515254,US,Apartment,Entire home/apt,99,400,199,3,1,2,1,86,92
PID_05071,3665347,CA,Apartment,Entire home/apt,90,500,50,4,1,2,1,140,92
PID_05072,37331914,US,Apartment,Private room,50,NA,10,1,1,1,1,0,NA
PID_05073,11889319,AU,Apartment,Entire home/apt,139,500,80,2,1,1,1,259,90
PID_05074,8740,US,Farm stay,Entire home/apt,55,500,45,4,0,3,1.5,78,95
PID_05075,12199935,ES,House,Private room,69,86,35,4,1,4,1,61,94
PID_05076,37546712,ES,Apartment,Private room,15,NA,NA,1,1,1,1,0,NA
PID_05077,2657251,US,Bed and breakfast,Private room,226,0,50,2,1,1,1,13,95
PID_05078,16303358,CA,Apartment,Private room,46,NA,NA,2,1,1,1,0,NA
PID_05079,3706697,TR,Apartment,Entire home/apt,295,NA,179,3,1,1,1,0,NA
PID_05080,12954600,ES,Apartment,Entire home/apt,200,0,0,6,3,6,2,5,95
PID_05081,37719425,PT,House,Entire home/apt,180,0,40,9,4,6,3,29,91
PID_05082,37731444,US,Townhouse,Entire home/apt,125,150,75,4,1,2,1,16,91
PID_05083,37762229,TR,Apartment,Entire home/apt,1192,NA,NA,4,2,3,1,0,NA
PID_05084,3724467,ES,Condominium,Entire home/apt,999,300,0,4,2,3,1,3,87
PID_05085,12695207,TR,House,Entire home/apt,69,NA,NA,3,1,2,1,0,NA
PID_05086,2722117,US,Apartment,Entire home/apt,69,300,75,2,0,1,1,4,95
PID_05087,2722117,US,Apartment,Entire home/apt,68,300,75,2,0,1,1,7,80
PID_05088,26411218,US,Townhouse,Entire home/apt,87,0,0,4,3,3,1,118,92
PID_05089,37947830,US,Apartment,Private room,100,NA,NA,3,1,1,1,12,96
PID_05090,38038089,HK,Apartment,Private room,424,0,100,1,1,1,1,19,100
PID_05091,38066434,PT,Bed and breakfast,Shared room,25,NA,NA,3,1,3,1,3,93
PID_05092,21655242,TR,Apartment,Private room,121,NA,80,2,1,1,1,2,80
PID_05093,26338030,HK,Apartment,Private room,196,NA,NA,1,1,1,1,0,NA
PID_05094,5273551,HK,Apartment,Entire home/apt,746,2000,NA,2,1,1,0.5,0,NA
