text,source,brand,doc_id
"Ich liebe diese App, es gibt leider nur vier Sterne da die App keine Verbrannten Kalorien mehr angibt was sie früher getan hat… ich liebe es mit der App zu trainieren und ich habe bestimmt 100 probiert, für mich gibt es keine bessere… wenn man wieder umstellen könnte das die Kalorien angegeben werden gibt es 5 Sterne…",App Store (DE),Nike,8682241789.0
It’s the only running app I’ve used only just started running as well so Has all the info I need,App Store (AU),Under Armour,8682491237.0
"Je change mon avis sur l’appli que j’ai utilisée pendant des années ! 

Les programmes sur 6 semaines étaient beaucoup trop bien, c’est quoi ces nouvelles vidéos là avec les programmes sur 2 semaines ?! Le doublage est vraiment mauvais et je n’aime pas trop leur nouveau format. Alors oui, les anciens entraînements des programmes sont toujours dispo dans la banque d’entraînements mais c’est pas pareil ! Même si je choisis les séances que j’aime, au final je n’ai pas la même régularité que quand je suivais un programme…",App Store (FR),Nike,8685540943.0
"The app is great, and as I said in the title it is better than most apps you have to pay, or subscribe to. 

The new version is even better with the full screen mirroring on the Apple TV. 

But why is there still no version for the iPad ? Sometimes I don’t have a TV with me and I’d like to have a bigger screen than my iPhone. It is not an issue for the Nike Run App, but it is for NTC.

Please do this one last update to make this app amazing.",App Store (FR),Nike,8685894037.0
"La nouvelle mise à jour est ratée on ne peut plus choisir son programme de renforcement et en plus maintenant c’est des vidéos les entraînements. Les anciennes versions étaient bien mieux.
Vous avez supprimé tout les entraînements avec équipement complet",App Store (FR),Nike,8686232814.0
"They changed the format of the workout app on the watch and phone… now you can’t listen to music and workout, and all you hear is the girl telling you what to do! It’s so annoying when the app was perfect before and I lost all my badges from like 3-4 years ago. Before you could preview the whole workout add the drill timing and voice or take it away and the watch would vibrate when the next exercise came about. Just don’t get why they would make it worse now it’s a whole video you have to watch to workout just dumbfounded and now I can’t even add the workouts I’ve been doing so nothings counting like wth man",App Store (CA),Nike,8687188086.0
"Die App ist super! Es gibt viele verschiedene Workouts zu bestimmten Muskelgruppen oder ob man mit Zubehör trainieren möchte oder nicht. Zudem ist die App kostenlos 👍🏼 ein Stern Abzug, weil die Workout Programme, welche über einige Wochen gehen - vor dem Update besser waren.. vorher hat jemand die Übungen vor gemacht & fertig. Jetzt machen es immer 2 Trainer, welche die meiste Zeit reden 🙄 außerdem sieht man nicht gut, wie man die Übungen richtig ausführen muss..  ich möchte Sport machen & keine Kommentare von den Trainern hören 💁🏻‍♀️ bitte wieder die alten Workout Programme integrieren, damit man wieder auf diese zugreifen kann, diese waren auch effektiver!",App Store (DE),Nike,8687635174.0
Long time fan of the app since 2020. It’s too bad Nike decided to change course with this app requiring unnecessarily video loading of recent. This should be reverted as it’s destroyed the user experience and swift compatibility with apple watches.,App Store (FR),Nike,8687750606.0
"First of all, I love love LOVE this app. It’s seriously the best workout app I’ve ever tried and it’s FREE. Cannot recommend enough. Especially with the update that added all the new programs and the whiteboard workouts.

However… The app has been crashing lately when I’ve tried to schedule a saved workout, and also every time I try to “complete” a workout (add location and effort etc) it freezes on that screen and I have to close and reopen the app to get out of it. The workout still gets saved, but not my location & effort ratings, and the same thing even continues happening when I try to add these in again 🫠 

I’m not even mad about the bugs though… the app is so great that I’m still satisfied with it. Just thought y’all should know about them 🪲",App Store (CA),Nike,8688345539.0
"I’ve tried apple fitness plus as i’m deep into echo system. But than i’ve tried nike training club and this one is awesome. Good thing about this app is it has gym vibe, coach’s have gym vibe compare to apple fitness seems like studio vibe.",App Store (AU),Nike,8688510484.0
"The latest update really made the app experience worse. The step by step interface was replaced by a videos, and now I cannot preview the steps of the workout, see time progress for an exercise, rewind back to the beginning of the step. Really, other training apps now feel more advanced.",App Store (DE),Nike,8689059367.0
"I used to LOVE this app, using it three times a week. The audio preference to only have the timer rather than the same voiceover each time you use it (I’m disabled and so have to work within limits - some exercises are a no go) made it great to listen to other things and not be infuriated by the same prompt again and again.

The app also no longer syncs with my Apple Watch and I’m not sure I can be bothered using it any longer. 

Please bring back the audio preferences - the option is still there in settings but doesn’t work!",App Store (GB),Nike,8690071888.0
"Seit dem Update mit den Videos unbrauchbar die App. Die alte Version mit den einzelnen Übungen, die man auch offline aufrufen konnte war so gut. Jetzt würde ich überall vollen Empfang brauchen, um die Trainings zu machen.",App Store (DE),Nike,8690169954.0
Just download it. You can thank me ltr,App Store (GB),Nike,8691180198.0
"Lange Zeit die beste Trainings-App für mich. Inzwischen unübersichtlich und nicht mehr benutzbar. 
Wo sind die tollen Whiteboard Workouts mit Watch Unterstützung und wo die individuellen Pläne?
Im aktuellen Zustand ist die App für mich nicht mehr als ein Player für Videos in dem man nichts findet. 
Sehr, sehr schade",App Store (DE),Nike,8692272140.0
Before the overhaul this was the ultimate workout app. Now it’s trying to be like Apple fitness+ which is annoying. The format before was perfect and easy to use. Now difficult to find workouts you actually want to do. Heartbreaking 💔,App Store (CA),Nike,8693463313.0
Sorry but the new update is not so good. Training only via Video and they delete old sets!,App Store (CH),Nike,8693472747.0
"I used to love this app - i liked the workouts where you could see moves upfront and I could decide if I’d like that one or not. I also used this format to follow in the gym, guiding me through the moves and time. These workouts no longer exist in this format. 
The new video formats also don’t screen share to a TV so I wouldn’t use these to do home workouts. I really have no use for this app now so will be switching to one that suits me more.",App Store (GB),Nike,8694678143.0
Enjoyed when all the workouts were white board workouts. No time to watch videos all the time.,App Store (CA),Nike,8695372044.0
"Ich benutze die App seit Jahren. Was mich damals überzeugte waren Einfachheit uns Inhalt: ohne Registrierung konnte man auf einen großen Fundus gut zusammengestellter, abwechslungsreicher Trainings zugreifen, diese bei Bedarf nach Muskelgruppe, Gerät oder Schwierigkeit filtern und jede einzelne enthaltene Übung einsehen. 
Leider muss ich feststellen, dass die App im Zuge mehrerer Updates immer schlechter wurde. 
Zunächst musste ich mich plötzlich als Nutzer registrieren, was nicht weiter tragisch ist, wenn im selben Zuge sich nicht die komplette App zurückgesetzt hätte, d.h. alle gespeicherten Trainings und die Historie waren weg. Mit dem nächsten Update wurde die Trainingsauswahl verschlimmbessert, indem nicht mehr alle in einem Training enthaltene Übungen übersichtlich in einer Liste angezeigt und stattdessen 4-5 in dem Training enthaltene Übungen in einer Videomontage gezeigt werden…
Was die Entscheidung für eine neue App brachte: die Trainings werden nicht mehr auf dem Gerät gespeichert, sondern stets gestreamt. Mal eben für ne Runde Tennis in der Halle aufwärmen? Benötigt ca. 300MB Datenvolumen! 
Für mich unbegreiflich, wie man so viel ehemals bereits vorhandenes Potenzial einer App aufgibt. Schade Nike.",App Store (DE),Nike,8696063955.0
"Bis zum Update die beste Fitnessapp mMn! Was soll dieses sinnlose Abspielen von Videos? Mit diesen künstlichen Trainers? Kann man gleich auf YouTube Fitnessübungen durchlaufen lassen. 
Vor dem Update war es eine super App. Übersichtlich, verschiedene Schwierigkeitsstufen, Topübungen. Warum hat man das so verhunzt?",App Store (DE),Nike,8697657694.0
"Абсолютно без корисний додаток в котрому неможливо зареєструватися. Чи так працює політика сегрегації , котра навмисно відмовляє мешканцям певних регіонів у певних послугах? Так?",App Store (AU),Nike,8697864062.0
Checkout is quick and efficient,App Store (AU),Adidas,8699883668.0
This app used to be great until they updated it to the “class” mode. Now it’s annoying and difficult to actually use,App Store (GB),Nike,8700473905.0
"Pourquoi avoir changé le mode d’affichage et passer tous les entraînements en vidéo ??? 
De plus, chacun ne fait pas le même nombre de répétition avec un temps donné, pourquoi avoir enlevé le nombre de répétition exigées ?! 
Ça ne me donne même plus envie d’utiliser cette application alors que c’était l’application phare pendant les confinements, déçu.",App Store (FR),Nike,8700841591.0
Très bonne application mais par pitié remettez les anciens programmes ! Ce sont ceux qui m’ont donné le plus de résultats ! Je trouve qu’il n’y a plus assez de programmes maintenant…,App Store (FR),Nike,8702757186.0
Ich habe mich jahrelang mit dieser App fit gehalten. Es war die mit Abstand beste Fitness App. Seitdem die Workouts umgestellt wurden auf durchgehende Videos ist die App leider vollkommen unbrauchbar geworden. Ich hoffe Nike reagiert und stellt wieder um auf Workouts in denen die einzelnen Übungen wieder das gesamte Workout wiedergeben. Leider bei Apple Fitness + abgeschaut und das eigene Produkt schlechter gemacht.,App Store (DE),Nike,8703176365.0
"Non éligible, l’inscription m’est refusée donc application inutilisable",App Store (FR),Nike,8704078921.0
"It’s been great for the last few years until the recent update…don’t fix what’s not broken. Now the app is buggy, the workouts are in video format instead of timer and the new workouts aren’t as great.",App Store (AU),Nike,8708676792.0
"Bonjour, pourquoi vous ne notez plus les calories brûlées lors d’un entraînement ? Est-ce que ce paramètre va revenir ? Merci !",App Store (FR),Nike,8709094952.0
"Was soll denn bitte dieses neue Videoformat? Die App war vorher so bequem, ich konnte mir zum Beispiel jede einzelne Übung getrennt anschauen oder einen Teil in einem Klick überspringen. Aber nun ist die App zu einer nicht interaktiven Videokataloge geworden. Um sich Trainingsvideos anzuschauen, ist doch auch YouTube mehr als ausreichend, oder? 
Daher leider nur ein Stern",App Store (DE),Nike,8709585157.0
"This is a great app when it’s working but lately it has been crashing a lot. 
Workouts started on the watch no longer record the correct calorie count.  If a workout is interrupted the app stops working and starts playing random Apple Music playlists. 
Previously available workouts no longer play however they are searchable and can be saved to your saved list which is not at all useful. 
The new workouts and programs are amazing, so can you please fix the above issues to reduce the frustration.",App Store (AU),Nike,8709605389.0
Super Kundenerlebnis! Sehr gut integriert,App Store (CH),Adidas,8712286604.0
"I like the app (have IPhone SE), works fine most of the time.
I’m doing the 1022km in 2022 challenge and I can’t see the challenge any longer. Today it has been replaced with a page title Challenge Yourself with a couple of links for Friend Challenges and History but there’s no current challenges anywhere (and no history either). Map My Ride is the the same…",App Store (AU),Under Armour,8712613793.0
Le nouveau format où on a pas de visuel sur les exercices sans commencer l’entraînement je trouve cela un peu contraignant.,App Store (FR),Nike,8713295237.0
"The new video format is absolutely terrible, the integration with the Apple Watch doesn’t work anymore. Dear Product Manager, please give us an old release of the app back!",App Store (DE),Nike,8713860857.0
Login failed with my own account but works on the browser,App Store (CA),Adidas,8713953160.0
"Absolute rubbish, couldn't even get past the join us page. I just get a message saying ""not eligible for registration"" with no reason why. What am I supposed to do? Would NOT recommend.",App Store (GB),Nike,8714297679.0
"Cela fait maintenant presque 2 ans que j’utilise cette application. Elle m’a apporté beaucoup : de la régularité, des objectifs, de la motivation, une meilleure hygiène et davantage de confiance en moi. 

J’adore : -Leur onglet « parcourir » qui possède une multitude d’entraînements variés (endurance, force, etc.) et spécifiques à une / des zones musculaire(s). -Mon suivi d’activités (avec des trophées, etc.) -Leurs conseils bien-être -Leurs programmes de sports adaptés selon nos envies, nos besoins et nos disponibilités -L’onglet Collection très varié. J’aime beaucoup l’ajout d’entraînements guidés par des coachs Nike. 

Mais depuis plusieurs mois une MAJ a supprimé les anciens programmes NTC, qui pouvaient durée jusqu’à 6 semaines avec des sessions d’entraînements de 45 minutes. On pouvait gérer ses entraînements selon ses disponibilités, je trouvais ça vraiment bien et motivant. 
NTC privilégie les programmes d’entraînements avec les coachs et ils sont très bien, je le reconnais. 
Pour autant, et plusieurs de mes amis sont d’accords, la suppression de ces anciens programmes est une grosse perte, car elle nous retire du choix. 

De plus, j’ai noté des points d’amélioration : L’aspect social (amis) gagnerait à être plus développer. Ne serait-ce qu’en voyant ses trophées, ses séries en cours, les entraînements effectués, etc. 

En espérant que ce commentaire vous sera utile ! Just Do It !",App Store (FR),Nike,8716326527.0
"Can no longer sert drill audio preferences (setting is still there but doesn’t work), and as you can’t see upcoming exercises it’s very hard to plan ahead and know what you will need space for during a workout. Also if you get interrupted can’t as easily skip back to the start of the last drill. 

App is still functional, but much less useful and have stopped using it much at all for this reason.",App Store (GB),Nike,8717529137.0
This app was great when it helped you create and maintain a training plan. Since they got rid of that function the app is a bit overwhelming. I wish they would bring back the plan builder function.,App Store (CA),Nike,8719935206.0
Would be so much better if I could use the training plan on my watch. Please add this update so I don’t have to lug my phone around with me while running!,App Store (CA),Under Armour,8720622079.0
"C’était bien avant 
Was great before

Now it just sucks.",App Store (CA),Under Armour,8721114582.0
‘Something went wrong’ error multiple times… their sign-in partner functionality is broken and poorly setup for such a large company,App Store (CA),Adidas,8721589749.0
"Die Benchmark Workouts wurden einfach entfernt, man kann Workouts nicht mehr pausieren, um z.B. mal was zu trinken und nach Jahren gibt es immer noch keine richtige iPad-App…",App Store (DE),Nike,8722526559.0
"MAJ décevante, les anciens programmes personnalisables ne sont plus dispos … nouveaux formats des entraînements sous formes de vidéos décevant … l’ancienne version était beaucoup mieux quel gâchis",App Store (FR),Nike,8723525333.0
"Seid 2018/ 
774 Workouts/ 
36110 min trainiert 
in Verbindung mit der NRC App. 
Ich vermisse die Workouts mit den Abhakenden Übungen,
ich vermisse das 
4-wöchige „Start UP“,  das 
4-wöchige „Bodyweight Only“ das 
6 wöchige „Lean Fit“ und das 
8-wöchige „Gym Strong“. 
ALLES WEG! 
Für die alte App würde ich sogar Geld im Abo bezahlen!!!!!
Ich bin nur noch enttäuscht und frustriert über die Anfänger Videos in denen ich noch nicht mal die Übungen im Vorfeld anschauen kann, ob ich das jetzt wirklich trainieren will! 
Für das GYM gibt es jetzt sogar gar nichts mehr! 
Warum hat man diese fantastische App kaputt entwickelt? Wirklich nur noch schade!",App Store (DE),Nike,8723629199.0
"User for more than 3years, application ruined by the last update.",App Store (FR),Nike,8724337089.0
"Seit einem der letzen Update sind alle Workouts im Video-Format. Vorher war es eine interaktive App. Man konnte einzelne Übungen wiederholen, rückspulen oder Workouts nach Wiederholungen und nicht ausschließlich Zeit machen. 
Wieso wurde diese tolle App so zerstört?",App Store (DE),Nike,8724846309.0
"I have to create a new account in order to use the app.
Is someone else experiencing this?",App Store (CA),Nike,8727701667.0
"Le rollback est prévu pour quand? C’est la pire MAJ de cette application! Et ca fait longtemps que des bugs bloquants sont presents! 
On est passé d’une top appli a une vraie daube! 

Activez-vous!",App Store (FR),Nike,8727755095.0
"C’est simple : remettez l’ancienne version, je ne l’utilise plus du tout depuis la nouvelle. Triste !",App Store (FR),Nike,8728824050.0
"Früher war es möglich die Workout interaktiv durchzuführen. Leider wurde diese Möglichkeit entfernt und durch ein durchlaufendes Video ersetzt… 
Außerdem konnte man die Workouts downloaden. Dies ist leider auch nicht mehr möglich. 
Dadurch wurde die App leider kaputt gemacht…",App Store (DE),Nike,8729095002.0
"Das war mal eine super App.. vor allem mit der Uhr. Man konnte auf der Apple Watch sehen was man machen muss, vorspringen, wiederholen usw… jetzt ist das einfach nur noch ein Video das abläuft.. die Uhr piept auch nicht mehr, wenn eine Übung zu Ende ist.. also eigentlich völlig nutzlos. Da kann man auch einfach YouTube laufen lassen und die Trainingsapp von der Watch benutzen 🤷🏻‍♀️ Neuerdings hängt sie sich auch nach jedem Training auf und muss manuell beendet und wieder gestartet werden. Und wieso gibts eigentlich nur noch Trainingspläne für Anfänger? Oder übersehe ich da was?",App Store (DE),Nike,8730191705.0
"Mag die App, sie hat tolle Trainingsprogramme.
Aber seit ein paar Wochen:
Jedesmal,wenn ich eine Trainingseinheit absolviert habe, hängt die App, und ich kann weder zurück auf die Hauptseite noch auf irgendeine andere Trainingseinheit.
Auch neu Installieren hat keine Änderung gebracht. Sehr schade!",App Store (DE),Nike,8730412795.0
"Also seit dem letzten Update sind alle Workouts plötzlich im „Kursformat“ und werden somit als Video abgespielt. In den bisherigen Versionen ließen sich die meisten Workouts (bis auf Yoga Flows) schrittweise (jede Übung war selektierbar) abspielen, was zahlreiche Vorteile bot, z.B. das Übungen leicht übersprungen werden konnten oder man in der Pause zwischen den Übungen eine Visualisierung bekam mit der man auch auf Entfernung erkennen konnte wann es weiter geht. Die aktuelle Version ist leider ein massiver Rückschritt & hat zudem Bugs, z.B. ließ sich das letzte Workout nach Beendigung nicht abschließen. Ich wäre durchaus bereit einen kleinen Beitrag im Monat zu bezahlen, aber so wäre die App leider auf Dauer kaum mehr zu gebrauchen.",App Store (DE),Nike,8730915113.0
NTC used to be amazing. Now it is garbage. The updates are an act of self-sabotage. What a bad decision to go for cheesy HIT videos instead of the amazing practical easy to follow workouts it used to be. I will be deleting this now useless app.,App Store (CA),Nike,8731251097.0
Why would they even change this. Every update just gets worse and worse. Goodbye Nike Training Club.,App Store (AU),Nike,8731267594.0
"S’il vous plaît revenez à la version précédente où l’on pouvait prévisualiser les entraînements et les télécharger. J’ai essayé de continuer à utiliser l’application mais avec le format vidéo sans téléchargement, il m’est impossible de faire un entraînement sans qu’il s’arrête plusieurs fois.",App Store (FR),Nike,8733987171.0
"Love how it is well connected with my watch, phone and shoes. However, I doubt the value being tracked on the app. When I use simultaneously other apps on my watch or phone, I get completely different values. I think the app needs a update for people using metric system.",App Store (CA),Under Armour,8734979631.0
I am the big fan of Adidas and this app make me feel comfortable to shop. :),App Store (CA),Adidas,8735571169.0
I miss the old version.  Now it’s just all in videos and it’s annoying ! Can’t even access  the old workouts,App Store (GB),Nike,8735952260.0
"I am a DIE HARD FAN of this app. Made me lose so much weight and get into shape. But that new update is horribleeee!! Bring back time based workouts and let us see before hand what exercices we can expect for every workout!!! I hate the new update and might consider switching apps now🥲🥲 plus those classes are terrible, i hate when teachers talk to you like your a child. Just let Siri do her thing🤣",App Store (CA),Nike,8737163311.0
"App doesn’t allow me to login.
I am getting below error 
Error parsing response from server",App Store (CA),Nike,8739127820.0
Very good app but cannot end without many clicks at end of run,App Store (GB),Under Armour,8739421097.0
Heart monitor with apple watch not working anymore,App Store (CA),Nike,8740186388.0
"Seriously how could you roll this out and think it’s better….? 

Try streaming the workout to your tv AND listen to music at the same time? Nope 

Just one of many things that are now worse.",App Store (AU),Nike,8742623032.0
"Absolut unverständlich warum Nike diese App beschränkt. 
Ein Rückschritt. 
So schade, dass alle interaktiven Workouts entfernt (!) wurden. 
WARUM? 

Einst einer der besten Trainingsapps mit Interaktion und konnektivität mit Apple Watch. 

Bringt bitte die Funktionalität zurück!",App Store (DE),Nike,8743206685.0
"Application inutilisable depuis la MaJ 
Plus de contrôle depuis l’Applewatch et plus la possibilité passer les exercices depuis qu’ils sont en vidéo.

Revenez au système précédent !",App Store (FR),Nike,8743275741.0
"Vraiment facile à utiliser comme application , moi qui ne suis vraiment pas habituer avec ça .. les instructions sont clair et simple a exécuté et surtout en français. C'est sécurisant !",App Store (CA),Adidas,8744482940.0
"Parfait sauf que de depuis une mise à jour, impossible de valider un programme une fois qu’on l’a terminé :(. Pouvez-vous corriger ce bug ? Merci !",App Store (FR),Nike,8744706968.0
"Can Nike please bring back the old style of workouts? I am missing my go to essential flow yoga workout, the preview of workouts and the option to replay the last move or jump forward. Those all made this app superior to others and now its gone I feel like I can do a youtube workout instead! Also the app crashes on submitting a workout rating :( Nike please fix & bring back our old style workouts & listen to your user reviews!!!",App Store (GB),Nike,8746885322.0
"Ich habe die App immer sehr gerne benutzt, doch leider wurden die workouts geändert. Ich finde keine Übersicht der einzelnen Übungen mehr, sondern das workout besteht nur noch aus einem einzigen Video. Somit sieht man vorher auch nicht mehr was alles genau trainiert wird mit welchen Übungen. Sehr schade. Hoffentlich kann man bald wieder einzelne Übungen einsehen und sein workout somit besser auswählen. Auch fand ich es gut, dass man früher in den Trainings die einzelnen Übungen steuern und zb skippen konnte. Das alles ist nicht mehr möglich weil einfach nur ein Video durchläuft.",App Store (DE),Nike,8747257385.0
"Old workouts are no longer accessible… I’ve been doing those workouts for years…

I don’t care about your trainers and their videos, give me the simple semi-automated routines with better UX so I can more easily workout.",App Store (GB),Nike,8747265785.0
"Est-ce volontaire pour faire basculer sur une app payante et plus performante??
Les calories ne sont plus affichées ni partagées avec l’appli Health de l’iphone, le workout ne s’enregistre plus du premier coup, il faut revenir dessus pour le faire, et l’appli bloque à la fin de chaque entraînement, obligée de la fermer et de la rouvrir pour retrouver le menu…
Et enfin : remettez par pitié l’appercu des entraînements où l’on pouvait voir les enchaînements et choisir notre programme selon notre forme!!",App Store (FR),Nike,8747828054.0
You know. from best to worst. Congratulations it’s actually pretty impressive how bad you made this,App Store (AU),Nike,8749366271.0
"Je préférais avant lorsque les entraînements étaient présentés de manière divisé. Meilleur qu'en vidéo complète, c’était plus pratique.",App Store (FR),Nike,8750368767.0
"Leider sind momentan manche workouts vor allem im bodyweight only Bereich nicht anwählbar und die App stürzt ab. Zudem ist es nach dem workout, wenn es dann funktioniert, nicht möglich aus dem Workoutbildschirm herauszukommen. Nur ein schließen der App behebt dieses Problem. Ich hoffe dass diese Probleme schnell behoben werden da ich zurzeit die App nicht mehr wie gewohnt nutzen kann!",App Store (DE),Nike,8751184906.0
"This app has really helped me in the last few days starting my running journey. I say to use, great stat results and runs in the background. 5⭐️",App Store (GB),Under Armour,8751189720.0
"I have been using this app for a couple of years with no problems. Loved that I could scroll through the workouts to see the exercises before commencing & it saved all my workout history. Now it constantly crashes & freezes during workouts. As everyone else has said DO NOT update if you haven’t already, the update makes this app useless. Nike please listen & change it back!",App Store (AU),Nike,8752283520.0
"No longer able to skip sections of a work out, play music or view on phone and airplay simultaneously (useful for yoga). Please bring these features back - this was a 5 star app before.",App Store (GB),Nike,8752688820.0
"I’ve been using NTC for 10 years consistently now, and it’s honestly been a key factor in my fitness the whole time. I recommend it to everyone I know. There are workouts for everyone, at any time, and almost any level of fitness. Just try it, or rather #justdoit",App Store (FR),Nike,8752926647.0
I’ve hated the NTC app ever since it’s change to to focus of workout videos with annoying personalities instead of simple workout programs with exercise prompts. I deleted the Nike app and started using the Adidas app because it has just what I want. I got the recommendation from other people complaining about the NTC app. I hope this reviews helps someone else.,App Store (CA),Nike,8753515245.0
"Update:
La dernière mise à jour a tué l’appli. :(

Ancien avis:
Plutôt efficace et simple d'utilisation. L'estimation des dépenses caloriques me paraît quand mêmes très discutable.",App Store (FR),Nike,8755906734.0
"Les entraînements sont maintenant sous forme de vidéo unique par entraînement donc impossible de prévisualiser l’ensemble des exercices, impossible de naviguer plus simplement dans l’entraînement… bref un retour en arrière niveau utilisation, ergonomie et pratique. NUL.",App Store (FR),Nike,8756283346.0
There should be an option to watch in the video format or the old format. Also changing the option for the music/volume of the workout don't even work for the video format. I.E I don't want to hear them to explain the workout but it doesn't work when I change it to just the drill timing.,App Store (CA),Nike,8757669439.0
"I am a wheelchair user and love the app. However, the iWatch version I cannot choose wheelchair as my activity but I can on my iPhone. Can you add a wheelchair option for the activity please",App Store (CA),Under Armour,8758127320.0
I bought a pair of high top sneakers and a “TORONTO” hoodie. Prices were amazing. The variety of items is awesome. Adidas for life.,App Store (CA),Adidas,8758543401.0
"I love instagram bcs we can follow our paths from past to present. So this app is great bcs it saves all the stats and lets us add in pics for every run, then they display it in an instagram-like format. So cute! And honestly love it for my scrapbooker-heart 😂",App Store (GB),Under Armour,8759290133.0
"Due to Covid, I had not ran in quite some time and put on a ton of weight as a result. Coming back to this app is incredible. The new exercises they added as options when you’re running are much appreciated as are all the general quality of life improvements. The tracking, the intensity of where you run, pausing music when it does its announcements instead of just lowering it, what a great app.",App Store (CA),Under Armour,8760702164.0
"The good bits:
You can choose a workout to match your desired area to concentrate on and the time you have 
The awards are really motivational
The trainers are really good
It’s motivating you to be healthy and not skinny

The bad:
The app crashes on opening
It crashes when you’re trying to say how hard you found the exercise

Overall a great app which just needs some bug fixes to be perfect",App Store (GB),Nike,8760724017.0
"Hate that they’ve basically switched the app into video style. I’d go to YouTube if that’s what I wanted. The previous version with the list of workouts and timing through them with an example video was way way better. 

Also new version is way buggier. App freezes constantly at the end of a workout when selecting difficulty etc.",App Store (CA),Nike,8760748534.0
"Wenn ich eines hasse, dann sind das Trainings bei denen ständig geplappert wird !!! Da benutzt man die App mal 3-4 Wochen nicht uns schon sind die gesamten gespeicherten Yoga Trainings weg 🤯🤯 und durch ständig plappernde Trainer Videos ersetzt worden. Verd… warum kann man die alten nicht belassen, so dass jeder eine Auswahl hat??? Es war so schön reduziert. Farblich, dynamisch, Moderation. Das hat diese App von allen anderen deutlich qualitativ vonden Dauerplapper Apps hervorgehoben!!! Arggg und jetzt beginnt man sich auf das gleiche stumpfe Niveau 🤯
Zusätzlich gibt es nur noch Anfänger Yoga Trainings und offenbar nur für Frauen. Als wenn Männer kein Yoga machen würden - was soll das??",App Store (DE),Nike,8762847205.0
Lohnt sich nicht mehr schade,App Store (DE),Nike,8764205766.0
This app used to better when you could download the workouts. Now the class form is poor and always pauses for no reason. I cant save my workouts. Most features are useless. The only muscle you will work out is only glutes mainly because it’s the weakest part of the body and the rest won’t feel bad. The old version before the classes format was better and should be returned.,App Store (GB),Nike,8764208203.0
Hate the latest update. You’ve programme’s and trainers who go on talking non stop makes it annoying and I just cannot focus. Plus you cannot go full screen on an iPad which is upsetting! Pls guys do something about this! The earlier version would have a soft voice telling you how to perfect the move. Need that pls,App Store (AU),Nike,8764655142.0
Same as subject,App Store (CH),Adidas,8764750059.0
"J’utilise nike training depuis de nombreuses années. Depuis la MAJ il y a quelques mois le format cours sans possibilité de visualiser les exercices, pouvoir les passer ou les refaire est nul. 
Revenez à la précédente version svp !!!! 
Pareil pour les programmes nul !",App Store (FR),Nike,8764856060.0
"Die einst fantastische App hängt sich nach jedem Workout auf, keine Rückkehr zum Homebildschirm möglich. Alle Workouts nur noch im Videoformat ohne Vorschau der Übungen, ohne die Möglichkeit eine zu überspringen. Damit macht es einfach keinen Spaß Workouts auszuprobieren und zu trainieren",App Store (DE),Nike,8766039147.0
"Updating this app was the biggest mistake. Like everyone said, it is no longer the app that we loved. Exercises are now in video format that serves no purpose. The old format was helpful because I could see how much time I had left in the breaks in between. They also removed the ability to preview drills/exercises. The Apple Watch doesn't sync with the exercises anymore so what is the point? I got the watch so I could keep track of my physical activities. Seriously contemplating deleting this app and using another app that is actually useful.",App Store (CA),Nike,8767585642.0
Normally I always use online shopping because when we visit any single outlet store so we can find the stuff that we find online so that’s why I like Adidas,App Store (CA),Adidas,8768592234.0
This app used to be so good. How did they think this update was an improvement?!,App Store (CA),Nike,8771090740.0
"You’ll want to make sure you use wifi while on this app, otherwise you’ll see GBs of data being used. Developers, please prioritize this.",App Store (CA),Nike,8771421648.0
I tried different ways to log in but all says “ERROR”!! But I am receiving emails that I am now a adiClub member. The problem is I have an account but I can’t log in the app.,App Store (CA),Adidas,8771471991.0
Great App thanks,App Store (CA),Nike,8773445256.0
"I love this App, it has helped me to improve my fitness level and stay active. 
It would be nice to have the option to make “playlists” of workouts, and to write notes once they are finished.",App Store (CH),Nike,8776335273.0
"Im Großen und Ganzen ist die App wirklich toll, aber es gibt ein paar Dinge die mich stören. Seit einiger Zeit kann ich die Workouts nicht mehr abschließen. Ich drücke auf den Pfeil und es passiert nichts. Ich muss dann die App komplett schließen. Die Workouts werden zwar gespeichert aber unkomfortabel ist es trotzdem. Und ich kann nicht mehr wirklich nur meine eigene Musik hören. Trotz korrekter Einstellung höre ich immer beides. Meine eigene Musik und die aus dem Video. Das nervt richtig. Ich kann auch nicht einfach nur die Musik aus dem Video hören. Die eigene wird angespielt auch wenn man das gar nicht möchte. Das war in früheren Versionen der App nicht so. 

Insgesamt ist das natürlich meckern auf hohem Niveau denn die App ist komplett kostenlos aber von einem Riesen Konzern wie Nike erwartet man dann doch etwas mehr.",App Store (DE),Nike,8779108029.0
The app is really easy and great to use,App Store (CA),Adidas,8780690550.0
Incredibly confusing and hard to begin.. don’t even know how to get started .. but I guess that what you get for free,App Store (CA),Nike,8780943759.0
"We think it was a great workout when we did the “Full body hustle”, it was really challenged and it was great for all of us to connect as friends. It was very based on more leg exercise drills than upper body. I believe that it made my body move and I didn’t find it like I had to do it. I really found it enjoyable. They should of been more clear when their were rest in between each exercise but overall it was a good workout and I would do it again.",App Store (AU),Nike,8781422076.0
